(-1, 287.763254404068, 'n')
(-1, 784.5278472900391, 'n')
(-1, 353.32526111602783, 'n')
(-1, 333.1885848045349, 'n')
(-1, 276.2211356163025, 'n')
(1488.0, 277.49417185783386, 1)
(-1, 274.7418348789215, 'n')
(-1, 275.887326002121, 'n')
(1318.0, 279.7833023071289, 1)
(-1, 274.2731308937073, 'n')
