value,   feasible,   frequency, time, iteration
0,False,1,162.7302680015564,0
1404,False,1,162.7302680015564,0
496,False,1,162.7302680015564,0
812,False,1,162.7302680015564,0
3280,False,1,162.7302680015564,0
424,False,1,162.7302680015564,0
0,False,1,162.7302680015564,0
3196,False,1,162.7302680015564,0
318,False,1,162.7302680015564,0
742,False,2,162.7302680015564,0
2488,False,1,162.7302680015564,0
0,False,1,162.7302680015564,0
330,False,1,162.7302680015564,0
1842,False,1,162.7302680015564,0
1496,False,1,162.7302680015564,0
1376,False,1,162.7302680015564,0
4842,False,1,162.7302680015564,0
3998,False,1,162.7302680015564,0
1524,False,1,162.7302680015564,0
2796,False,1,162.7302680015564,0
1856,False,1,162.7302680015564,0
1228,False,1,162.7302680015564,0
554,False,1,162.7302680015564,0
1972,False,1,162.7302680015564,0
1228,False,1,162.7302680015564,0
734,False,1,162.7302680015564,0
2854,False,1,162.7302680015564,0
2026,False,1,162.7302680015564,0
1202,False,1,162.7302680015564,0
372,False,1,162.7302680015564,0
2228,False,1,162.7302680015564,0
3422,False,1,162.7302680015564,0
1856,False,1,162.7302680015564,0
2394,False,1,162.7302680015564,0
4292,False,1,162.7302680015564,0
2226,False,1,162.7302680015564,0
3310,False,1,162.7302680015564,0
3036,False,1,162.7302680015564,0
3942,False,1,162.7302680015564,0
4148,False,1,162.7302680015564,0
2708,False,1,162.7302680015564,0
870,False,1,162.7302680015564,0
1154,False,1,162.7302680015564,0
3140,False,1,162.7302680015564,0
1060,False,1,162.7302680015564,0
2486,False,1,162.7302680015564,0
2388,False,1,162.7302680015564,0
1064,False,1,162.7302680015564,0
2348,False,1,162.7302680015564,0
3614,False,1,162.7302680015564,0
1516,False,1,162.7302680015564,0
530,False,1,162.7302680015564,0
1398,False,1,162.7302680015564,0
2796,False,1,162.7302680015564,0
1464,False,1,162.7302680015564,0
954,False,1,162.7302680015564,0
1728,False,1,162.7302680015564,0
2640,False,1,162.7302680015564,0
1370,False,1,162.7302680015564,0
1840,False,1,162.7302680015564,0
1122,False,1,162.7302680015564,0
3890,False,1,162.7302680015564,0
2696,False,1,162.7302680015564,0
2334,False,1,162.7302680015564,0
2856,False,1,162.7302680015564,0
1942,False,1,162.7302680015564,0
1416,False,1,162.7302680015564,0
2378,False,1,162.7302680015564,0
3666,False,1,162.7302680015564,0
2718,False,1,162.7302680015564,0
3504,False,1,162.7302680015564,0
3978,False,1,162.7302680015564,0
2818,False,1,162.7302680015564,0
3682,False,1,162.7302680015564,0
3132,False,1,162.7302680015564,0
2372,False,1,162.7302680015564,0
3832,False,1,162.7302680015564,0
1020,False,1,162.7302680015564,0
3844,False,1,162.7302680015564,0
2280,False,1,162.7302680015564,0
2720,False,1,162.7302680015564,0
220,False,1,162.7302680015564,0
1140,False,1,162.7302680015564,0
160,False,1,162.7302680015564,0
716,False,1,162.7302680015564,0
856,False,1,162.7302680015564,0
1192,False,1,162.7302680015564,0
0,False,1,162.7302680015564,0
1132,False,1,162.7302680015564,0
1140,False,1,162.7302680015564,0
2392,False,1,162.7302680015564,0
1930,False,1,162.7302680015564,0
330,False,1,162.7302680015564,0
1644,False,1,162.7302680015564,0
330,False,1,162.7302680015564,0
330,False,1,162.7302680015564,0
240,False,1,162.7302680015564,0
494,False,1,162.7302680015564,0
1232,False,1,162.7302680015564,0
864,False,1,162.7302680015564,0
3304,False,1,162.7302680015564,0
2324,False,1,162.7302680015564,0
3910,False,1,162.7302680015564,0
744,False,1,162.7302680015564,0
3256,False,1,162.7302680015564,0
1008,False,1,162.7302680015564,0
570,False,1,162.7302680015564,0
3056,False,1,162.7302680015564,0
2900,False,1,162.7302680015564,0
2796,False,1,162.7302680015564,0
3660,False,1,162.7302680015564,0
240,False,1,162.7302680015564,0
2480,False,1,162.7302680015564,0
2992,False,1,162.7302680015564,0
4000,False,1,162.7302680015564,0
3300,False,1,162.7302680015564,0
1584,False,1,162.7302680015564,0
1924,False,1,162.7302680015564,0
3294,False,1,162.7302680015564,0
3196,False,1,162.7302680015564,0
2214,False,1,162.7302680015564,0
3966,False,1,162.7302680015564,0
812,False,1,162.7302680015564,0
4226,False,1,162.7302680015564,0
6022,False,1,162.7302680015564,0
1708,False,1,162.7302680015564,0
1916,False,1,162.7302680015564,0
3508,False,1,162.7302680015564,0
1872,False,1,162.7302680015564,0
1496,False,1,162.7302680015564,0
3436,False,1,162.7302680015564,0
1448,False,1,162.7302680015564,0
1936,False,1,162.7302680015564,0
2204,False,1,162.7302680015564,0
558,False,1,162.7302680015564,0
558,False,1,162.7302680015564,0
4934,False,1,162.7302680015564,0
1216,False,1,162.7302680015564,0
2966,False,1,162.7302680015564,0
2524,False,1,162.7302680015564,0
2404,False,1,162.7302680015564,0
3548,False,1,162.7302680015564,0
1940,False,1,162.7302680015564,0
2202,False,1,162.7302680015564,0
1792,False,1,162.7302680015564,0
0,False,1,162.7302680015564,0
2484,False,1,162.7302680015564,0
862,False,1,162.7302680015564,0
330,False,1,162.7302680015564,0
2322,False,1,162.7302680015564,0
1708,False,1,162.7302680015564,0
1644,False,1,162.7302680015564,0
2278,False,1,162.7302680015564,0
3188,False,1,162.7302680015564,0
994,False,1,162.7302680015564,0
2740,False,1,162.7302680015564,0
880,False,1,162.7302680015564,0
2050,False,1,162.7302680015564,0
2748,False,1,162.7302680015564,0
1926,False,1,162.7302680015564,0
3424,False,1,162.7302680015564,0
1256,False,1,162.7302680015564,0
1352,False,1,162.7302680015564,0
2620,False,1,162.7302680015564,0
4300,False,1,162.7302680015564,0
2724,False,1,162.7302680015564,0
5346,False,2,162.7302680015564,0
3252,False,1,162.7302680015564,0
3104,False,1,162.7302680015564,0
1570,False,1,162.7302680015564,0
942,False,1,162.7302680015564,0
5110,False,1,162.7302680015564,0
3782,False,1,162.7302680015564,0
2288,False,1,162.7302680015564,0
1272,False,1,162.7302680015564,0
3772,False,1,162.7302680015564,0
4070,False,1,162.7302680015564,0
2256,False,1,162.7302680015564,0
3436,False,1,162.7302680015564,0
1908,False,1,162.7302680015564,0
1408,False,1,162.7302680015564,0
3832,False,1,162.7302680015564,0
966,False,1,162.7302680015564,0
3106,False,1,162.7302680015564,0
4182,False,1,162.7302680015564,0
2046,False,1,162.7302680015564,0
4140,False,1,162.7302680015564,0
2356,False,1,162.7302680015564,0
966,False,1,162.7302680015564,0
3030,False,1,162.7302680015564,0
3124,False,1,162.7302680015564,0
3294,False,1,162.7302680015564,0
3030,False,1,162.7302680015564,0
3040,False,1,162.7302680015564,0
3028,False,1,162.7302680015564,0
1060,False,1,162.7302680015564,0
2094,False,1,162.7302680015564,0
3802,False,1,162.7302680015564,0
4208,False,1,162.7302680015564,0
3042,False,1,162.7302680015564,0
3670,False,1,162.7302680015564,0
2028,False,1,162.7302680015564,0
3120,False,1,162.7302680015564,0
2970,False,1,162.7302680015564,0
4138,False,1,162.7302680015564,0
3588,False,1,162.7302680015564,0
5034,False,1,162.7302680015564,0
4830,False,1,162.7302680015564,0
5948,False,1,162.7302680015564,0
3910,False,1,162.7302680015564,0
2752,False,1,162.7302680015564,0
1578,False,1,162.7302680015564,0
3024,False,1,162.7302680015564,0
5796,False,1,162.7302680015564,0
4930,False,1,162.7302680015564,0
3424,False,1,162.7302680015564,0
4464,False,1,162.7302680015564,0
2848,False,1,162.7302680015564,0
2764,False,1,162.7302680015564,0
3188,False,1,162.7302680015564,0
0,False,1,162.7302680015564,0
480,False,1,162.7302680015564,0
1736,False,1,162.7302680015564,0
1608,False,1,162.7302680015564,0
1084,False,1,162.7302680015564,0
124,False,1,162.7302680015564,0
2122,False,1,162.7302680015564,0
2586,False,1,162.7302680015564,0
992,False,1,162.7302680015564,0
3416,False,1,162.7302680015564,0
792,False,1,162.7302680015564,0
1736,False,1,162.7302680015564,0
1274,False,1,162.7302680015564,0
1584,False,1,162.7302680015564,0
2532,False,1,162.7302680015564,0
612,False,1,162.7302680015564,0
3986,False,1,162.7302680015564,0
892,False,1,162.7302680015564,0
2472,False,1,162.7302680015564,0
2308,False,1,162.7302680015564,0
984,False,1,162.7302680015564,0
5304,False,1,162.7302680015564,0
1654,False,1,162.7302680015564,0
3818,False,1,162.7302680015564,0
2902,False,1,162.7302680015564,0
3456,False,1,162.7302680015564,0
3920,False,1,162.7302680015564,0
240,False,1,162.7302680015564,0
2480,False,1,162.7302680015564,0
1534,False,1,162.7302680015564,0
4160,False,1,162.7302680015564,0
2394,False,1,162.7302680015564,0
574,False,1,162.7302680015564,0
998,False,1,162.7302680015564,0
2162,False,1,162.7302680015564,0
2218,False,1,162.7302680015564,0
2434,False,1,162.7302680015564,0
1626,False,1,162.7302680015564,0
1304,False,1,162.7302680015564,0
3004,False,1,162.7302680015564,0
1778,False,1,162.7302680015564,0
1456,False,1,162.7302680015564,0
1772,False,1,162.7302680015564,0
2052,False,1,162.7302680015564,0
1756,False,1,162.7302680015564,0
3540,False,1,162.7302680015564,0
610,False,1,162.7302680015564,0
3562,False,1,162.7302680015564,0
2984,False,1,162.7302680015564,0
2740,False,1,162.7302680015564,0
3604,False,1,162.7302680015564,0
1634,False,1,162.7302680015564,0
2540,False,1,162.7302680015564,0
2256,False,1,162.7302680015564,0
2836,False,1,162.7302680015564,0
1688,False,1,162.7302680015564,0
744,False,1,162.7302680015564,0
1944,False,1,162.7302680015564,0
4636,False,1,162.7302680015564,0
1984,False,1,162.7302680015564,0
700,False,1,162.7302680015564,0
1776,False,1,162.7302680015564,0
2200,False,1,162.7302680015564,0
724,False,1,162.7302680015564,0
1202,False,2,162.7302680015564,0
3244,False,1,162.7302680015564,0
2806,False,1,162.7302680015564,0
2422,False,1,162.7302680015564,0
1240,False,1,162.7302680015564,0
372,False,2,162.7302680015564,0
1748,False,1,162.7302680015564,0
570,False,1,162.7302680015564,0
3540,False,1,162.7302680015564,0
570,False,1,162.7302680015564,0
1394,False,1,162.7302680015564,0
2892,False,1,162.7302680015564,0
3002,False,1,162.7302680015564,0
5106,False,1,162.7302680015564,0
1724,False,1,162.7302680015564,0
3740,False,1,162.7302680015564,0
2388,False,1,162.7302680015564,0
2024,False,1,162.7302680015564,0
1884,False,1,162.7302680015564,0
1194,False,1,162.7302680015564,0
3500,False,1,162.7302680015564,0
2326,False,1,162.7302680015564,0
3634,False,1,162.7302680015564,0
1742,False,1,162.7302680015564,0
1612,False,1,162.7302680015564,0
3384,False,1,162.7302680015564,0
1810,False,1,162.7302680015564,0
2700,False,1,162.7302680015564,0
3524,False,1,162.7302680015564,0
3560,False,1,162.7302680015564,0
2772,False,1,162.7302680015564,0
3622,False,1,162.7302680015564,0
2086,False,1,162.7302680015564,0
1314,False,1,162.7302680015564,0
2580,False,1,162.7302680015564,0
1644,False,1,162.7302680015564,0
2564,False,1,162.7302680015564,0
3854,False,1,162.7302680015564,0
3542,False,1,162.7302680015564,0
1020,False,1,162.7302680015564,0
3200,False,1,162.7302680015564,0
4208,False,1,162.7302680015564,0
2964,False,1,162.7302680015564,0
2752,False,1,162.7302680015564,0
2412,False,1,162.7302680015564,0
3596,False,1,162.7302680015564,0
822,False,1,162.7302680015564,0
4878,False,1,162.7302680015564,0
2014,False,1,162.7302680015564,0
3536,False,1,162.7302680015564,0
3164,False,1,162.7302680015564,0
2554,False,1,162.7302680015564,0
2310,False,1,162.7302680015564,0
3790,False,1,162.7302680015564,0
2970,False,1,162.7302680015564,0
5380,False,1,162.7302680015564,0
2382,False,1,162.7302680015564,0
2304,False,1,162.7302680015564,0
2858,False,1,162.7302680015564,0
4340,False,1,162.7302680015564,0
1192,False,1,162.7302680015564,0
2448,False,1,162.7302680015564,0
480,False,1,162.7302680015564,0
0,False,1,162.7302680015564,0
160,False,1,162.7302680015564,0
1476,False,1,162.7302680015564,0
2484,False,1,162.7302680015564,0
2512,False,1,162.7302680015564,0
4674,False,1,162.7302680015564,0
1658,False,1,162.7302680015564,0
1896,False,1,162.7302680015564,0
2154,False,1,162.7302680015564,0
3058,False,1,162.7302680015564,0
2142,False,1,162.7302680015564,0
4088,False,1,162.7302680015564,0
2178,False,1,162.7302680015564,0
3850,False,1,162.7302680015564,0
2970,False,1,162.7302680015564,0
3508,False,1,162.7302680015564,0
5022,False,1,162.7302680015564,0
2076,False,1,162.7302680015564,0
400,False,1,162.7302680015564,0
960,False,1,162.7302680015564,0
720,False,1,162.7302680015564,0
2608,False,1,162.7302680015564,0
576,False,1,162.7302680015564,0
2088,False,1,162.7302680015564,0
1958,False,1,162.7302680015564,0
4008,False,1,162.7302680015564,0
2112,False,1,162.7302680015564,0
1570,False,1,162.7302680015564,0
3238,False,1,162.7302680015564,0
3656,False,1,162.7302680015564,0
1712,False,1,162.7302680015564,0
3086,False,1,162.7302680015564,0
896,False,1,162.7302680015564,0
5506,False,1,162.7302680015564,0
3022,False,1,162.7302680015564,0
2804,False,1,162.7302680015564,0
1162,False,1,162.7302680015564,0
1156,False,1,162.7302680015564,0
2546,False,1,162.7302680015564,0
2484,False,1,162.7302680015564,0
2226,False,1,162.7302680015564,0
0,False,1,162.7302680015564,0
1726,False,1,162.7302680015564,0
2102,False,1,162.7302680015564,0
2550,False,1,162.7302680015564,0
1602,False,1,162.7302680015564,0
3646,False,1,162.7302680015564,0
2896,False,1,162.7302680015564,0
2664,False,1,162.7302680015564,0
2120,False,1,162.7302680015564,0
3232,False,1,162.7302680015564,0
2616,False,1,162.7302680015564,0
2572,False,1,162.7302680015564,0
4032,False,1,162.7302680015564,0
5700,False,1,162.7302680015564,0
4826,False,1,162.7302680015564,0
1804,False,1,162.7302680015564,0
2252,False,1,162.7302680015564,0
3918,False,1,162.7302680015564,0
690,False,1,162.7302680015564,0
4724,False,1,162.7302680015564,0
4708,False,1,162.7302680015564,0
3304,False,1,162.7302680015564,0
2030,False,1,162.7302680015564,0
1214,False,1,162.7302680015564,0
2036,False,1,162.7302680015564,0
2658,False,1,162.7302680015564,0
4374,False,1,162.7302680015564,0
2040,False,1,162.7302680015564,0
4152,False,1,162.7302680015564,0
5000,False,1,162.7302680015564,0
6252,False,1,162.7302680015564,0
848,False,1,162.7302680015564,0
2192,False,1,162.7302680015564,0
0,False,1,162.7302680015564,0
694,False,1,162.7302680015564,0
4064,False,1,162.7302680015564,0
5144,False,1,162.7302680015564,0
4006,False,1,162.7302680015564,0
2476,False,1,162.7302680015564,0
3944,False,1,162.7302680015564,0
2730,False,1,162.7302680015564,0
1968,False,1,162.7302680015564,0
524,False,1,162.7302680015564,0
2832,False,1,162.7302680015564,0
4002,False,1,162.7302680015564,0
1814,False,1,162.7302680015564,0
3718,False,1,162.7302680015564,0
4448,False,1,162.7302680015564,0
1734,False,1,162.7302680015564,0
4286,False,1,162.7302680015564,0
3558,False,1,162.7302680015564,0
4938,False,1,162.7302680015564,0
1836,False,1,162.7302680015564,0
5204,False,1,162.7302680015564,0
4528,False,1,162.7302680015564,0
3324,False,1,162.7302680015564,0
3416,False,1,162.7302680015564,0
4528,False,1,162.7302680015564,0
3642,False,1,162.7302680015564,0
2972,False,1,162.7302680015564,0
2066,False,1,162.7302680015564,0
2268,False,2,162.7302680015564,0
2826,False,1,162.7302680015564,0
4036,False,1,162.7302680015564,0
3312,False,1,162.7302680015564,0
5552,False,1,162.7302680015564,0
6290,False,1,162.7302680015564,0
1782,False,1,162.7302680015564,0
2306,False,1,162.7302680015564,0
768,False,1,162.7302680015564,0
3584,False,1,162.7302680015564,0
4982,False,1,162.7302680015564,0
3420,False,1,162.7302680015564,0
4120,False,1,162.7302680015564,0
3596,False,1,162.7302680015564,0
3588,False,1,162.7302680015564,0
3398,False,1,162.7302680015564,0
4928,False,1,162.7302680015564,0
3482,False,1,162.7302680015564,0
1380,False,1,162.7302680015564,0
2010,False,1,162.7302680015564,0
5184,False,1,162.7302680015564,0
4020,False,1,162.7302680015564,0
2652,False,1,162.7302680015564,0
0,False,1,162.7302680015564,0
212,False,1,162.7302680015564,0
904,False,1,162.7302680015564,0
1076,False,1,162.7302680015564,0
2756,False,1,162.7302680015564,0
2528,False,1,162.7302680015564,0
2034,False,1,162.7302680015564,0
2088,False,1,162.7302680015564,0
318,False,1,162.7302680015564,0
2548,False,1,162.7302680015564,0
3404,False,1,162.7302680015564,0
2956,False,1,162.7302680015564,0
4290,False,1,162.7302680015564,0
4004,False,1,162.7302680015564,0
1092,False,2,162.7302680015564,0
2786,False,1,162.7302680015564,0
2842,False,1,162.7302680015564,0
3426,False,1,162.7302680015564,0
1520,False,1,162.7302680015564,0
1024,False,1,162.7302680015564,0
44,False,1,162.7302680015564,0
1184,False,1,162.7302680015564,0
2412,False,1,162.7302680015564,0
786,False,1,162.7302680015564,0
1282,False,1,162.7302680015564,0
988,False,1,162.7302680015564,0
2668,False,1,162.7302680015564,0
2648,False,1,162.7302680015564,0
3054,False,1,162.7302680015564,0
1628,False,1,162.7302680015564,0
3070,False,1,162.7302680015564,0
1610,False,1,162.7302680015564,0
5700,False,1,162.7302680015564,0
530,False,1,162.7302680015564,0
1124,False,1,162.7302680015564,0
2030,False,1,162.7302680015564,0
0,False,2,162.7302680015564,0
2740,False,1,162.7302680015564,0
1228,False,1,162.7302680015564,0
2290,False,1,162.7302680015564,0
746,False,1,162.7302680015564,0
1024,False,1,162.7302680015564,0
3708,False,1,162.7302680015564,0
1166,False,1,162.7302680015564,0
848,False,1,162.7302680015564,0
5986,False,1,162.7302680015564,0
0,False,1,162.7302680015564,0
1064,False,1,162.7302680015564,0
1060,False,1,162.7302680015564,0
1932,False,1,162.7302680015564,0
3256,False,1,162.7302680015564,0
1466,False,1,162.7302680015564,0
2260,False,1,162.7302680015564,0
3720,False,1,162.7302680015564,0
1026,False,1,162.7302680015564,0
450,False,1,162.7302680015564,0
2470,False,1,162.7302680015564,0
776,False,1,162.7302680015564,0
2806,False,1,162.7302680015564,0
3972,False,1,162.7302680015564,0
768,False,1,162.7302680015564,0
1060,False,1,162.7302680015564,0
1944,False,1,162.7302680015564,0
4202,False,1,162.7302680015564,0
2016,False,1,162.7302680015564,0
2238,False,1,162.7302680015564,0
2580,False,1,162.7302680015564,0
2044,False,1,162.7302680015564,0
3232,False,1,162.7302680015564,0
1720,False,1,162.7302680015564,0
1250,False,1,162.7302680015564,0
3778,False,1,162.7302680015564,0
966,False,1,162.7302680015564,0
3524,False,1,162.7302680015564,0
5146,False,1,162.7302680015564,0
2002,False,1,162.7302680015564,0
1608,False,1,162.7302680015564,0
2136,False,1,162.7302680015564,0
936,False,1,162.7302680015564,0
504,False,1,162.7302680015564,0
4200,False,1,162.7302680015564,0
1264,False,1,162.7302680015564,0
760,False,1,162.7302680015564,0
4408,False,1,162.7302680015564,0
706,False,1,162.7302680015564,0
3884,False,1,162.7302680015564,0
1954,False,1,162.7302680015564,0
0,False,1,162.7302680015564,0
3462,False,1,162.7302680015564,0
1530,False,1,162.7302680015564,0
5042,False,2,162.7302680015564,0
2010,False,1,162.7302680015564,0
2456,False,1,162.7302680015564,0
2412,False,1,162.7302680015564,0
4444,False,1,162.7302680015564,0
530,False,1,162.7302680015564,0
2250,False,1,162.7302680015564,0
1514,False,1,162.7302680015564,0
3242,False,1,162.7302680015564,0
3278,False,1,162.7302680015564,0
3044,False,1,162.7302680015564,0
4144,False,1,162.7302680015564,0
3540,False,1,162.7302680015564,0
3232,False,1,162.7302680015564,0
4476,False,1,162.7302680015564,0
2418,False,1,162.7302680015564,0
4640,False,1,162.7302680015564,0
4824,False,1,162.7302680015564,0
3776,False,1,162.7302680015564,0
3552,False,1,162.7302680015564,0
4576,False,1,162.7302680015564,0
2378,False,1,162.7302680015564,0
2808,False,1,162.7302680015564,0
2740,False,1,162.7302680015564,0
1678,False,1,162.7302680015564,0
2308,False,1,162.7302680015564,0
2628,False,1,162.7302680015564,0
3738,False,1,162.7302680015564,0
2008,False,1,162.7302680015564,0
2644,False,1,162.7302680015564,0
1470,False,1,162.7302680015564,0
1788,False,1,162.7302680015564,0
1788,False,1,162.7302680015564,0
3280,False,1,162.7302680015564,0
1380,False,1,162.7302680015564,0
1712,False,1,162.7302680015564,0
1708,False,1,162.7302680015564,0
230,False,1,162.7302680015564,0
856,False,1,162.7302680015564,0
744,False,1,162.7302680015564,0
2356,False,1,162.7302680015564,0
956,False,1,162.7302680015564,0
970,False,1,162.7302680015564,0
1842,False,1,162.7302680015564,0
3874,False,1,162.7302680015564,0
4636,False,1,162.7302680015564,0
648,False,1,162.7302680015564,0
1712,False,1,162.7302680015564,0
3496,False,1,162.7302680015564,0
646,False,1,162.7302680015564,0
3926,False,1,162.7302680015564,0
1724,False,1,162.7302680015564,0
1500,False,1,162.7302680015564,0
3892,False,1,162.7302680015564,0
4374,False,1,162.7302680015564,0
5760,False,2,162.7302680015564,0
4052,False,1,162.7302680015564,0
2272,False,1,162.7302680015564,0
3230,False,1,162.7302680015564,0
2406,False,1,162.7302680015564,0
2286,False,1,162.7302680015564,0
4728,False,1,162.7302680015564,0
1742,False,1,162.7302680015564,0
4354,False,1,162.7302680015564,0
3486,False,1,162.7302680015564,0
2180,False,1,162.7302680015564,0
4686,False,1,162.7302680015564,0
2670,False,1,162.7302680015564,0
1960,False,1,162.7302680015564,0
2588,False,1,162.7302680015564,0
3596,False,1,162.7302680015564,0
2238,False,1,162.7302680015564,0
2746,False,1,162.7302680015564,0
1818,False,1,162.7302680015564,0
3346,False,1,162.7302680015564,0
1558,False,1,162.7302680015564,0
2054,False,1,162.7302680015564,0
636,False,1,162.7302680015564,0
3670,False,1,162.7302680015564,0
1802,False,1,162.7302680015564,0
2990,False,1,162.7302680015564,0
1130,False,1,162.7302680015564,0
530,False,1,162.7302680015564,0
3248,False,1,162.7302680015564,0
2528,False,1,162.7302680015564,0
1284,False,1,162.7302680015564,0
4444,False,1,162.7302680015564,0
3632,False,1,162.7302680015564,0
5832,False,1,162.7302680015564,0
946,False,1,162.7302680015564,0
3854,False,1,162.7302680015564,0
3254,False,1,162.7302680015564,0
3034,False,1,162.7302680015564,0
1338,False,1,162.7302680015564,0
4298,False,1,162.7302680015564,0
2468,False,1,162.7302680015564,0
3408,False,1,162.7302680015564,0
2372,False,1,162.7302680015564,0
2176,False,1,162.7302680015564,0
4984,False,1,162.7302680015564,0
1528,False,2,162.7302680015564,0
2184,False,1,162.7302680015564,0
1528,False,1,162.7302680015564,0
0,False,1,162.7302680015564,0
1510,False,1,162.7302680015564,0
4728,False,1,162.7302680015564,0
2930,False,1,162.7302680015564,0
1354,False,1,162.7302680015564,0
3256,False,1,162.7302680015564,0
2896,False,1,162.7302680015564,0
3840,False,1,162.7302680015564,0
4296,False,1,162.7302680015564,0
3394,False,1,162.7302680015564,0
3100,False,1,162.7302680015564,0
1636,False,1,162.7302680015564,0
2000,False,1,162.7302680015564,0
5312,False,1,162.7302680015564,0
2508,False,1,162.7302680015564,0
2566,False,1,162.7302680015564,0
3286,False,1,162.7302680015564,0
3400,False,1,162.7302680015564,0
2814,False,1,162.7302680015564,0
3728,False,1,162.7302680015564,0
3202,False,1,162.7302680015564,0
4538,False,1,162.7302680015564,0
2040,False,1,162.7302680015564,0
2676,False,1,162.7302680015564,0
2738,False,1,162.7302680015564,0
3664,False,1,162.7302680015564,0
2372,False,1,162.7302680015564,0
4856,False,1,162.7302680015564,0
2692,False,1,162.7302680015564,0
5830,False,1,162.7302680015564,0
2838,False,1,162.7302680015564,0
2848,False,1,162.7302680015564,0
4856,False,1,162.7302680015564,0
3848,False,1,162.7302680015564,0
5786,False,1,162.7302680015564,0
2414,False,1,162.7302680015564,0
0,False,1,162.7302680015564,0
4732,False,1,162.7302680015564,0
3416,False,1,162.7302680015564,0
5744,False,1,162.7302680015564,0
2744,False,1,162.7302680015564,0
4366,False,1,162.7302680015564,0
3476,False,1,162.7302680015564,0
4470,False,1,162.7302680015564,0
3182,False,1,162.7302680015564,0
4764,False,1,162.7302680015564,0
6120,False,1,162.7302680015564,0
4268,False,1,162.7302680015564,0
2028,False,1,162.7302680015564,0
3202,False,1,162.7302680015564,0
3644,False,1,162.7302680015564,0
2028,False,1,162.7302680015564,0
4068,False,1,162.7302680015564,0
5184,False,1,162.7302680015564,0
3830,False,1,162.7302680015564,0
4100,False,1,162.7302680015564,0
6616,False,1,162.7302680015564,0
4384,False,1,162.7302680015564,0
5472,False,1,162.7302680015564,0
6656,False,1,162.7302680015564,0
6324,False,1,162.7302680015564,0
812,False,1,162.7302680015564,0
0,False,1,162.7302680015564,0
2632,False,1,162.7302680015564,0
1590,False,1,162.7302680015564,0
1646,False,1,162.7302680015564,0
2192,False,1,162.7302680015564,0
690,False,1,162.7302680015564,0
2034,False,1,162.7302680015564,0
1418,False,1,162.7302680015564,0
2552,False,1,162.7302680015564,0
1250,False,1,162.7302680015564,0
902,False,1,162.7302680015564,0
1718,False,1,162.7302680015564,0
1776,False,1,162.7302680015564,0
1840,False,1,162.7302680015564,0
3406,False,1,162.7302680015564,0
2606,False,1,162.7302680015564,0
2662,False,1,162.7302680015564,0
2148,False,1,162.7302680015564,0
4162,False,1,162.7302680015564,0
1036,False,1,162.7302680015564,0
904,False,1,162.7302680015564,0
3772,False,1,162.7302680015564,0
1944,False,1,162.7302680015564,0
1900,False,1,162.7302680015564,0
3272,False,1,162.7302680015564,0
3232,False,1,162.7302680015564,0
1618,False,1,162.7302680015564,0
3356,False,1,162.7302680015564,0
4072,False,1,162.7302680015564,0
2760,False,1,162.7302680015564,0
3582,False,1,162.7302680015564,0
1808,False,1,162.7302680015564,0
2016,False,1,162.7302680015564,0
1850,False,1,162.7302680015564,0
2550,False,1,162.7302680015564,0
2366,False,1,162.7302680015564,0
5656,False,1,162.7302680015564,0
1900,False,1,162.7302680015564,0
610,False,1,162.7302680015564,0
2128,False,1,162.7302680015564,0
528,False,1,162.7302680015564,0
1382,False,1,162.7302680015564,0
132,False,1,162.7302680015564,0
1448,False,1,162.7302680015564,0
3220,False,1,162.7302680015564,0
1410,False,1,162.7302680015564,0
2936,False,2,162.7302680015564,0
4778,False,1,162.7302680015564,0
1894,False,1,162.7302680015564,0
2678,False,1,162.7302680015564,0
5060,False,1,162.7302680015564,0
3632,False,1,162.7302680015564,0
4676,False,1,162.7302680015564,0
3364,False,1,162.7302680015564,0
2130,False,1,162.7302680015564,0
2212,False,1,162.7302680015564,0
2086,False,1,162.7302680015564,0
3204,False,1,162.7302680015564,0
2280,False,1,162.7302680015564,0
820,False,1,162.7302680015564,0
1758,False,1,162.7302680015564,0
3484,False,1,162.7302680015564,0
2660,False,1,162.7302680015564,0
3322,False,1,162.7302680015564,0
3842,False,1,162.7302680015564,0
2620,False,1,162.7302680015564,0
2026,False,1,162.7302680015564,0
2948,False,1,162.7302680015564,0
2664,False,1,162.7302680015564,0
3116,False,1,162.7302680015564,0
6892,False,1,162.7302680015564,0
1696,False,1,162.7302680015564,0
676,False,1,162.7302680015564,0
2106,False,1,162.7302680015564,0
2866,False,1,162.7302680015564,0
1304,False,1,162.7302680015564,0
2816,False,1,162.7302680015564,0
1062,False,1,162.7302680015564,0
