(-1, 1304.4683213233948, 'n')
(-1, 1840.9498851299286, 'n')
(-1, 1445.367977142334, 'n')
(-1, 1363.918965101242, 'n')
(-1, 1193.136552810669, 'n')
(-1, 396.9164128303528, 'n')
(-1, 397.1539397239685, 'n')
(-1, 398.0064949989319, 'n')
(-1, 400.0949659347534, 'n')
(-1, 438.3067648410797, 'n')
(-1, 333.2719166278839, 'n')
(-1, 357.558678150177, 'n')
(-1, 408.7692241668701, 'n')
(-1, 411.74624586105347, 'n')
(-1, 476.8320596218109, 'n')
(-1, 399.02975630760193, 'n')
(-1, 404.5370683670044, 'n')
(-1, 400.69131302833557, 'n')
(-1, 398.5490996837616, 'n')
(-1, 399.0007064342499, 'n')
(-1, 350.7249538898468, 'n')
(-1, 346.48230051994324, 'n')
(-1, 345.0990002155304, 'n')
(-1, 329.12750482559204, 'n')
(-1, 333.96595001220703, 'n')
(-1, 330.06753277778625, 'n')
(-1, 420.21110463142395, 'n')
(-1, 457.5084116458893, 'n')
(-1, 409.76550674438477, 'n')
(-1, 372.8790383338928, 'n')
