value,   feasible,   frequency, time, iteration
0,False,4,60.687865018844604,0
7790,False,1,60.687865018844604,0
1722,False,2,60.687865018844604,0
9512,False,1,60.687865018844604,0
7790,False,3,60.687865018844604,0
1722,False,2,60.687865018844604,0
10640,False,1,60.687865018844604,0
19570,False,1,60.687865018844604,0
14486,False,1,60.687865018844604,0
2352,False,1,60.687865018844604,0
11126,True,4,60.687865018844604,0
12848,False,1,60.687865018844604,0
11378,False,1,60.687865018844604,0
4326,False,3,60.687865018844604,0
13100,False,2,60.687865018844604,0
21766,False,7,60.687865018844604,0
24472,False,4,60.687865018844604,0
14384,False,3,60.687865018844604,0
23158,False,1,60.687865018844604,0
17090,False,1,60.687865018844604,0
25864,False,1,60.687865018844604,0
0,False,3,60.687865018844604,0
0,False,12,60.687865018844604,0
8930,False,2,60.687865018844604,0
10904,False,1,60.687865018844604,0
8930,False,3,60.687865018844604,0
1974,False,1,60.687865018844604,0
10904,False,2,60.687865018844604,0
10640,False,2,60.687865018844604,0
13598,False,3,60.687865018844604,0
22528,False,1,60.687865018844604,0
11780,False,7,60.687865018844604,0
14738,False,2,60.687865018844604,0
23668,False,1,60.687865018844604,0
2352,False,1,60.687865018844604,0
12266,False,11,60.687865018844604,0
4326,False,2,60.687865018844604,0
14240,False,3,60.687865018844604,0
12518,False,3,60.687865018844604,0
4578,False,6,60.687865018844604,0
22906,False,3,60.687865018844604,0
15950,False,3,60.687865018844604,0
25864,False,5,60.687865018844604,0
14384,False,6,60.687865018844604,0
17342,False,2,60.687865018844604,0
252,False,6,60.687865018844604,0
0,False,2,60.687865018844604,0
7790,False,7,60.687865018844604,0
8446,False,4,60.687865018844604,0
16236,False,7,60.687865018844604,0
15580,False,2,60.687865018844604,0
10640,False,4,60.687865018844604,0
18430,False,5,60.687865018844604,0
27860,False,6,60.687865018844604,0
19570,False,2,60.687865018844604,0
27360,False,4,60.687865018844604,0
29000,False,3,60.687865018844604,0
1236,False,3,60.687865018844604,0
11536,False,1,60.687865018844604,0
19982,False,4,60.687865018844604,0
28756,False,1,60.687865018844604,0
19578,False,1,60.687865018844604,0
28352,False,11,60.687865018844604,0
28024,False,1,60.687865018844604,0
22176,False,2,60.687865018844604,0
30950,False,1,60.687865018844604,0
40132,False,2,60.687865018844604,0
40788,False,3,60.687865018844604,0
49562,False,1,60.687865018844604,0
252,False,3,60.687865018844604,0
19570,False,2,60.687865018844604,0
19338,False,1,60.687865018844604,0
28268,False,4,60.687865018844604,0
27128,False,1,60.687865018844604,0
36058,False,4,60.687865018844604,0
21280,False,1,60.687865018844604,0
30210,False,7,60.687865018844604,0
30962,False,1,60.687865018844604,0
39140,False,2,60.687865018844604,0
